日付,始値,高値,安値,終値,5日平均,25日平均,75日平均,出来高,5日平均,25日平均
2011/1/7,"10,506.72","10,550.71","10,503.02","10,541.04","10,415.71","10,287.73","9,834.11","161,830","132,863.20","127,802.08"
2011/1/6,"10,477.52","10,530.11","10,477.52","10,529.76","10,376.41","10,263.57","9,817.55","166,023","118,012.00","127,462.52"
2011/1/5,"10,387.95","10,413.45","10,358.01","10,380.77","10,328.99","10,247.42","9,801.45","114,617","100,397.00","125,812.48"
2011/1/4,"10,352.19","10,409.17","10,321.28","10,398.10","10,324.03","10,233.77","9,786.23","114,093","94,102.60","125,859.32"
2010/12/30,"10,303.13","10,315.47","10,209.93","10,228.92","10,300.25","10,221.03","9,768.90","107,753","88,525.20","126,646.72"
2010/12/29,"10,282.84","10,344.54","10,276.61","10,344.54","10,323.76","10,213.08","9,752.84","87,574","95,396.00","128,342.32"
2010/12/28,"10,330.01","10,340.84","10,292.63","10,292.63","10,328.96","10,203.91","9,737.93","77,948","100,539.20","129,709.80"
2010/12/27,"10,292.84","10,376.91","10,292.84","10,355.99","10,313.72","10,193.10","9,724.71","83,145","107,671.60","133,022.80"
2010/12/24,"10,275.97","10,290.89","10,264.06","10,279.19","10,303.28","10,179.40","9,708.15","86,206","119,131.80","137,254.40"
2010/12/22,"10,348.48","10,394.22","10,327.60","10,346.48","10,309.70","10,160.70","9,691.93","142,107","130,048.40","138,310.76"
2010/12/21,"10,277.14","10,372.51","10,266.29","10,370.53","10,302.36","10,138.73","9,673.01","113,290","129,112.40","137,958.28"
2010/12/20,"10,296.55","10,301.15","10,182.74","10,216.41","10,291.61","10,117.01","9,652.39","113,610","140,559.80","138,567.84"
2010/12/17,"10,307.17","10,327.42","10,280.80","10,303.83","10,307.11","10,097.34","9,638.16","140,446","146,894.00","139,198.00"
2010/12/16,"10,297.55","10,347.39","10,282.54","10,311.29","10,288.73","10,079.65","9,620.65","140,789","166,939.00","139,162.20"
2010/12/15,"10,338.14","10,340.69","10,282.85","10,309.78","10,283.65","10,060.42","9,601.92","137,427","169,461.40","140,282.44"
2010/12/14,"10,272.70","10,319.24","10,267.22","10,316.77","10,268.16","10,035.81","9,582.40","170,527","167,286.20","139,669.04"
2010/12/13,"10,212.52","10,293.89","10,199.73","10,293.89","10,233.03","10,012.45","9,564.78","145,281","156,132.80","137,575.08"
2010/12/10,"10,373.70","10,373.70","10,194.27","10,211.95","10,207.69","9,985.74","9,549.08","240,671","146,138.00","138,201.32"
2010/12/9,"10,277.87","10,298.25","10,240.11","10,285.88","10,200.97","9,951.61","9,535.31","153,401","119,551.60","133,896.80"
2010/12/8,"10,200.16","10,258.90","10,184.32","10,232.33","10,177.50","9,906.57","9,523.00","126,551","115,142.60","132,369.00"
2010/12/7,"10,152.92","10,167.10","10,094.41","10,141.10","10,128.64","9,863.47","9,509.78","114,760","114,352.60","132,323.80"
2010/12/6,"10,175.23","10,179.82","10,143.58","10,167.23","10,087.83","9,825.92","9,496.72","95,307","122,068.80","134,410.20"
2010/12/3,"10,231.78","10,254.00","10,154.99","10,178.32","10,079.58","9,793.87","9,483.78","107,739","127,961.80","136,468.96"
2010/12/2,"10,151.15","10,187.59","10,143.08","10,168.52","10,051.83","9,762.22","9,471.45","131,356","129,571.60","137,368.76"
2010/12/1,"9,939.80","9,988.05","9,918.55","9,988.05","10,034.08","9,730.58","9,458.70","122,601","130,056.00","136,407.68"
2010/11/30,"10,070.31","10,101.42","9,937.04","9,937.04","10,042.49","9,707.10","9,449.43","153,341","135,564.40","135,423.88"
2010/11/29,"10,075.66","10,149.94","10,044.01","10,125.99","10,078.12","9,686.69","9,444.29","124,772","129,248.40","133,629.32"
2010/11/26,"10,078.09","10,134.64","10,039.56","10,039.56","10,057.40","9,656.71","9,436.91","115,788","136,448.60","133,898.24"
2010/11/25,"10,117.85","10,123.27","10,038.79","10,079.76","10,052.21","9,630.39","9,431.61","133,778","151,078.00","134,804.40"
2010/11/24,"9,942.54","10,064.31","9,904.92","10,030.11","9,998.59","9,608.78","9,425.93","150,143","146,845.40","134,191.80"
2010/11/22,"10,133.48","10,157.97","10,091.99","10,115.19","9,951.99","9,587.51","9,418.72","121,761","143,475.80","132,379.00"
2010/11/19,"10,124.84","10,130.23","10,019.08","10,022.39","9,894.45","9,562.91","9,413.10","160,773","144,829.40","133,260.00"
2010/11/18,"9,820.60","10,013.63","9,798.56","10,013.63","9,834.94","9,545.36","9,407.08","188,935","138,547.60","133,668.16"
2010/11/17,"9,693.21","9,817.37","9,693.21","9,811.66","9,804.50","9,520.95","9,400.73","112,615","128,670.80","131,870.12"
2010/11/16,"9,892.82","9,908.30","9,774.12","9,797.10","9,808.28","9,504.03","9,399.18","133,295","139,906.80","132,995.12"
2010/11/15,"9,782.11","9,830.59","9,744.99","9,827.51","9,787.75","9,495.71","9,398.60","128,529","137,666.20","133,579.96"
2010/11/12,"9,810.30","9,851.42","9,724.81","9,724.81","9,768.84","9,490.00","9,394.19","129,364","135,596.00","135,285.68"
2010/11/11,"9,878.11","9,885.37","9,834.82","9,861.46","9,749.07","9,488.66","9,391.24","139,551","141,910.60","139,481.20"
2010/11/10,"9,748.61","9,842.90","9,747.03","9,830.52","9,648.54","9,474.95","9,385.50","168,795","140,612.00","141,650.64"
2010/11/9,"9,667.44","9,726.60","9,659.86","9,694.49","9,514.43","9,456.98","9,377.37","122,092","129,894.20","141,345.60"
2010/11/8,"9,699.79","9,737.01","9,677.87","9,732.92","9,406.47","9,445.37","9,371.83","118,178","130,560.00","142,990.60"
2010/11/5,"9,500.60","9,680.68","9,497.45","9,625.99","9,300.38","9,430.82","9,366.06","160,937","140,308.40","144,095.56"
2010/11/4,"9,282.79","9,377.76","9,276.71","9,358.78","9,248.39","9,428.16","9,363.16","133,058","137,476.20","143,045.52"
2010/11/2,"9,140.28","9,172.03","9,123.62","9,159.98","9,254.04","9,433.64","9,367.52","115,206","136,911.40","141,621.40"
2010/11/1,"9,166.85","9,258.32","9,134.47","9,154.72","9,297.52","9,451.36","9,375.99","125,421","135,336.00","141,913.96"
2010/10/29,"9,327.25","9,337.92","9,179.15","9,202.45","9,346.81","9,464.04","9,381.09","166,920","129,853.00","142,760.96"
2010/10/28,"9,368.61","9,413.68","9,350.44","9,366.03","9,391.66","9,478.60","9,385.70","146,776","118,164.40","140,439.12"
2010/10/27,"9,436.01","9,453.79","9,329.86","9,387.03","9,393.75","9,488.04","9,388.62","130,234","115,108.20","138,947.68"
2010/10/26,"9,386.55","9,455.04","9,362.13","9,377.38","9,392.66","9,497.60","9,390.61","107,329","116,749.80","138,653.40"
2010/10/25,"9,424.44","9,460.70","9,392.68","9,401.16","9,425.08","9,502.89","9,389.30","98,006","118,976.60","140,047.44"
2010/10/22,"9,404.09","9,457.62","9,390.14","9,426.71","9,444.54","9,507.50","9,388.46","108,477","120,340.00","143,637.08"
2010/10/21,"9,443.95","9,479.25","9,326.78","9,376.48","9,459.25","9,502.41","9,386.33","131,495","127,401.80","143,996.16"
2010/10/20,"9,399.65","9,402.05","9,316.97","9,381.60","9,500.66","9,500.22","9,384.02","138,442","135,298.20","143,084.00"
2010/10/19,"9,490.09","9,575.14","9,489.68","9,539.45","9,505.04","9,494.52","9,381.49","118,463","136,406.60","144,338.00"
2010/10/18,"9,517.68","9,564.85","9,471.48","9,498.49","9,474.88","9,476.88","9,379.40","104,823","140,862.00","143,312.04"
2010/10/15,"9,551.21","9,553.57","9,478.64","9,500.25","9,492.95","9,457.93","9,380.36","143,786","149,480.60","143,397.20"
2010/10/14,"9,515.17","9,614.44","9,481.51","9,583.51","9,529.87","9,446.96","9,382.95","170,977","154,957.80","142,364.40"
2010/10/13,"9,473.78","9,510.19","9,393.52","9,403.51","9,551.45","9,435.67","9,385.00","143,984","167,612.80","139,794.72"
2010/10/12,"9,648.59","9,650.20","9,387.73","9,388.64","9,574.50","9,424.09","9,392.00","140,740","177,573.40","138,114.24"
2010/10/8,"9,675.59","9,675.59","9,588.88","9,588.88","9,572.98","9,411.06","9,399.13","147,916","181,659.20","137,255.28"
2010/10/7,"9,661.09","9,716.92","9,649.17","9,684.81","9,536.05","9,384.59","9,406.12","171,172","184,719.40","136,141.80"
2010/10/6,"9,588.47","9,693.74","9,567.00","9,691.43","9,472.96","9,350.16","9,413.49","234,252","179,645.40","134,168.88"
2010/10/5,"9,337.43","9,538.35","9,332.19","9,518.76","9,446.55","9,328.47","9,417.54","193,787","159,732.20","129,374.80"
2010/10/4,"9,410.92","9,508.36","9,358.82","9,381.06","9,441.95","9,307.36","9,423.95","161,169","140,465.80","126,734.08"
2010/10/1,"9,440.52","9,470.36","9,358.62","9,404.23","9,486.37","9,288.38","9,433.10","163,217","132,736.00","124,479.00"
2010/9/30,"9,554.83","9,566.84","9,369.35","9,369.35","9,499.86","9,266.02","9,439.55","145,802","129,411.80","123,308.00"
2010/9/29,"9,530.05","9,600.93","9,502.34","9,559.38","9,539.25","9,251.06","9,446.35","134,686","122,026.20","121,926.40"
2010/9/28,"9,547.03","9,553.91","9,471.35","9,495.76","9,547.80","9,233.35","9,448.30","97,455","116,987.00","120,281.32"
2010/9/27,"9,557.37","9,613.47","9,539.12","9,603.14","9,573.86","9,220.69","9,448.92","122,520","122,071.40","120,861.68"
2010/9/24,"9,435.04","9,601.77","9,415.96","9,471.67","9,555.13","9,211.07","9,446.74","146,596","126,003.40","120,769.32"
2010/9/22,"9,563.20","9,625.41","9,546.82","9,566.32","9,564.11","9,201.83","9,447.62","108,874","134,233.60","119,642.40"
2010/9/21,"9,700.88","9,704.25","9,579.83","9,602.11","9,510.71","9,185.64","9,447.01","109,490","135,949.60","118,947.20"
2010/9/17,"9,581.65","9,643.28","9,554.36","9,626.09","9,454.65","9,169.43","9,451.00","122,877","135,789.80","118,449.44"
2010/9/16,"9,613.89","9,620.90","9,479.63","9,509.50","9,377.27","9,154.52","9,454.84","142,180","145,172.80","118,407.84"
2010/9/15,"9,243.48","9,578.53","9,199.08","9,516.56","9,295.05","9,142.64","9,456.09","187,747","135,299.60","118,414.36"
2010/9/14,"9,319.50","9,330.05","9,258.18","9,299.31","9,196.65","9,133.70","9,458.70","117,454","119,140.60","115,369.28"
2010/9/13,"9,325.64","9,390.90","9,317.30","9,321.82","9,181.99","9,143.77","9,464.95","108,691","119,243.00","114,954.44"
2010/9/10,"9,132.25","9,291.50","9,132.25","9,239.17","9,177.89","9,153.79","9,470.84","169,792","118,851.80","114,116.80"
2010/9/9,"9,120.54","9,136.26","9,069.93","9,098.39","9,152.88","9,169.91","9,476.18","92,814","105,287.80","111,809.04"
2010/9/8,"9,098.86","9,105.89","8,997.63","9,024.60","9,145.77","9,192.13","9,481.83","106,952","110,578.20","113,246.84"
2010/9/7,"9,232.02","9,311.02","9,206.81","9,226.00","9,126.26","9,210.72","9,487.64","117,966","113,203.60","113,741.60"
2010/9/6,"9,199.99","9,303.00","9,173.38","9,301.32","9,045.87","9,229.44","9,494.74","106,735","113,980.20","114,568.32"
2010/9/3,"9,097.59","9,141.09","9,050.83","9,114.13","9,015.46","9,240.20","9,501.18","101,972","115,513.20","115,722.60"
2010/9/2,"9,069.62","9,083.37","8,958.81","9,062.84","8,990.84","9,257.13","9,513.39","119,266","120,672.60","118,291.52"
2010/9/1,"8,833.32","8,932.15","8,796.45","8,927.02","8,959.57","9,282.46","9,528.38","120,079","117,777.80","119,446.88"
2010/8/31,"8,998.80","9,008.36","8,819.26","8,824.06","8,943.25","9,315.51","9,545.92","121,849","120,550.40","120,573.36"
2010/8/30,"9,141.45","9,280.70","9,117.87","9,149.26","8,977.46","9,342.42","9,564.75","114,400","118,433.00","120,926.96"
2010/8/27,"8,811.47","9,021.75","8,810.46","8,991.06","8,970.95","9,356.59","9,582.26","127,769","114,264.80","119,965.88"
2010/8/26,"8,908.02","8,910.62","8,834.09","8,906.48","9,008.61","9,374.19","9,603.98","104,792","111,103.80","121,155.32"
2010/8/25,"8,904.44","8,949.41","8,807.41","8,845.39","9,099.85","9,386.77","9,623.82","133,942","114,187.60","126,149.24"
2010/8/24,"9,024.60","9,069.22","8,983.52","8,995.14","9,178.88","9,404.10","9,644.69","111,262","111,083.80","127,453.64"
2010/8/23,"9,147.24","9,171.42","9,090.96","9,116.69","9,212.19","9,416.32","9,665.17","93,559","107,130.20","128,644.64"
2010/8/20,"9,239.36","9,287.50","9,169.17","9,179.38","9,228.19","9,427.98","9,681.81","111,964","107,827.60","130,260.64"
2010/8/19,"9,242.84","9,362.68","9,242.84","9,362.68","9,243.00","9,448.23","9,702.02","120,211","109,802.20","130,417.48"
2010/8/18,"9,261.50","9,280.59","9,153.42","9,240.54","9,212.98","9,465.53","9,724.62","118,423","114,228.60","133,342.52"
2010/8/17,"9,089.85","9,188.48","9,084.24","9,161.68","9,223.45","9,477.40","9,747.08","91,494","112,868.00","134,593.28"
2010/8/16,"9,145.22","9,210.97","9,095.94","9,196.67","9,301.32","9,492.86","9,774.42","97,046","115,985.80","135,878.16"
2010/8/13,"9,214.81","9,278.46","9,163.25","9,253.46","9,376.48","9,508.40","9,800.68","121,837","114,126.60","137,003.12"
2010/8/12,"9,125.49","9,212.59","9,065.94","9,212.59","9,454.22","9,519.69","9,822.82","142,343","112,178.80","136,858.28"
2010/8/11,"9,423.03","9,445.04","9,283.60","9,292.85","9,542.48","9,522.38","9,845.98","111,620","109,462.00","135,995.84"
2010/8/10,"9,629.97","9,667.04","9,505.34","9,551.05","9,581.78","9,524.18","9,869.94","107,083","111,002.20","137,027.28"
2010/8/9,"9,535.51","9,572.83","9,523.63","9,572.49","9,610.37","9,512.81","9,887.93","87,750","117,312.40","136,771.56"
2010/8/6,"9,560.65","9,658.04","9,545.41","9,642.12","9,609.94","9,498.06","9,905.75","112,098","126,880.80","137,889.08"
2010/8/5,"9,640.34","9,688.87","9,578.31","9,653.92","9,588.97","9,480.04","9,925.22","128,759","137,700.20","138,421.04"
2010/8/4,"9,606.82","9,613.13","9,474.67","9,489.34","9,597.39","9,469.19","9,946.82","119,321","141,578.40","138,510.36"
2010/8/3,"9,716.57","9,750.88","9,632.86","9,694.01","9,650.18","9,472.44","9,969.69","138,634","147,362.40","138,010.40"
2010/8/2,"9,574.64","9,676.41","9,548.86","9,570.31","9,610.75","9,472.44","9,989.25","135,592","145,773.40","136,127.04"
2010/7/30,"9,658.61","9,658.61","9,505.64","9,537.30","9,597.42","9,479.13","10,011.68","166,195","136,729.60","135,876.64"
2010/7/29,"9,653.51","9,732.76","9,648.97","9,696.02","9,576.15","9,494.77","10,033.90","148,150","134,991.60","133,024.00"
2010/7/28,"9,614.47","9,760.31","9,614.47","9,753.27","9,481.12","9,503.87","10,053.53","148,241","151,289.60","131,201.08"
2010/7/27,"9,512.67","9,541.59","9,487.65","9,496.85","9,386.23","9,518.26","10,074.06","130,689","154,951.80","129,868.08"
2010/7/26,"9,520.73","9,561.82","9,493.61","9,503.66","9,346.95","9,547.91","10,097.87","90,373","157,021.40","129,561.80"
2010/7/23,"9,380.12","9,474.11","9,367.30","9,430.96","9,327.89","9,567.56","10,122.34","157,505","165,738.60","129,885.64"
2010/7/22,"9,216.28","9,254.19","9,176.12","9,220.88","9,378.81","9,590.30","10,147.08","229,640","157,414.60","127,488.64"
2010/7/21,"9,404.07","9,404.07","9,230.84","9,278.83","9,493.68","9,624.15","10,174.06","166,552","150,154.00","123,113.76"
2010/7/20,"9,267.24","9,378.91","9,247.76","9,300.46","9,545.36","9,648.51","10,198.20","141,037","146,782.00","120,518.00"
2010/7/16,"9,600.88","9,636.84","9,392.21","9,408.36","9,594.89","9,671.69","10,222.16","133,959","143,297.80","118,767.92"
2010/7/15,"9,701.14","9,726.94","9,667.00","9,685.53","9,630.28","9,683.56","10,243.20","115,885","141,540.00","122,303.84"
2010/7/14,"9,707.50","9,807.36","9,693.33","9,795.24","9,600.32","9,677.85","10,260.68","193,337","142,006.20","122,329.48"
2010/7/13,"9,592.87","9,629.98","9,502.24","9,537.23","9,497.21","9,663.60","10,274.46","149,692","127,495.20","120,258.24"
2010/7/12,"9,540.47","9,632.89","9,533.56","9,548.11","9,457.37","9,663.63","10,291.50","123,616","125,038.00","119,455.12"
2010/7/9,"9,601.62","9,610.59","9,516.97","9,585.32","9,401.10","9,662.54","10,307.85","125,170","120,452.80","120,444.80"
2010/7/8,"9,462.82","9,545.99","9,456.19","9,535.74","9,324.78","9,675.17","10,324.37","118,216","118,556.40","120,249.28"
2010/7/7,"9,322.56","9,329.64","9,223.80","9,279.65","9,255.95","9,690.31","10,340.48","120,782","119,992.60","121,224.16"
2010/7/6,"9,158.28","9,351.11","9,091.70","9,338.04","9,276.55","9,703.26","10,361.38","137,406","122,034.60","122,729.60"
2010/7/5,"9,230.00","9,282.90","9,213.79","9,266.78","9,323.08","9,718.21","10,379.83","100,690","115,917.80","121,647.36"
2010/7/2,"9,234.56","9,259.14","9,160.47","9,203.71","9,408.51","9,738.28","10,399.63","115,688","114,089.80","122,475.24"
2010/7/1,"9,296.86","9,297.45","9,147.68","9,191.60","9,515.26","9,760.65","10,420.26","125,397","116,818.60","124,419.92"
2010/6/30,"9,396.45","9,420.14","9,347.07","9,382.64","9,662.61","9,778.58","10,439.91","130,992","110,715.00","126,406.52"
2010/6/29,"9,718.40","9,760.02","9,548.98","9,570.67","9,770.82","9,784.18","10,455.66","106,822","105,032.00","128,690.00"
2010/6/28,"9,758.91","9,762.23","9,679.17","9,693.94","9,879.27","9,779.75","10,468.95","91,550","106,650.80","131,027.32"
2010/6/25,"9,778.70","9,794.98","9,697.87","9,737.48","9,988.08","9,782.33","10,480.85","129,332","112,947.20","133,958.60"
2010/6/24,"9,902.62","10,009.37","9,893.75","9,928.34","10,039.59","9,784.21","10,489.27","94,879","106,774.60","136,587.00"
2010/6/23,"9,973.00","9,975.01","9,912.80","9,923.70","10,053.80","9,788.29","10,492.16","102,577","107,314.80","138,778.60"
2010/6/22,"10,131.91","10,183.89","10,105.48","10,112.89","10,082.49","9,798.81","10,496.56","114,916","110,853.00","141,674.80"
2010/6/21,"10,109.27","10,251.90","10,109.27","10,238.01","10,037.49","9,804.00","10,498.01","123,032","108,201.40","143,511.16"
2010/6/18,"10,027.98","10,029.11","9,965.16","9,995.02","9,965.86","9,803.91","10,497.13","98,469","103,052.00","145,885.80"
2010/6/17,"10,009.25","10,053.45","9,989.21","9,999.40","9,907.90","9,822.61","10,498.88","97,580","127,829.60","149,510.36"
2010/6/16,"10,043.10","10,109.86","10,033.24","10,067.15","9,816.55","9,847.46","10,500.24","120,268","131,618.80","151,991.12"
2010/6/15,"9,845.65","9,911.73","9,826.44","9,887.89","9,690.95","9,860.53","10,502.00","101,658","135,876.40","154,754.20"
2010/6/14,"9,824.93","9,882.05","9,819.95","9,879.85","9,620.96","9,881.46","10,508.19","97,285","141,467.60","158,562.08"
2010/6/11,"9,701.32","9,764.73","9,673.60","9,705.25","9,549.15","9,907.50","10,515.13","222,357","151,682.20","161,909.44"
2010/6/10,"9,476.78","9,544.04","9,437.47","9,542.65","9,588.34","9,933.87","10,520.71","116,526","131,267.20","162,121.72"
2010/6/9,"9,475.57","9,487.91","9,378.23","9,439.13","9,662.65","9,979.99","10,531.28","141,556","136,479.60","164,813.44"
2010/6/8,"9,448.79","9,587.65","9,434.81","9,537.94","9,695.47","10,044.72","10,542.85","129,614","139,852.00","165,419.24"
2010/6/7,"9,705.36","9,714.42","9,502.62","9,520.80","9,730.25","10,100.20","10,549.47","148,358","135,999.20","167,407.28"
2010/6/4,"9,909.24","9,962.42","9,868.09","9,901.19","9,779.83","10,167.87","10,556.04","120,282","130,605.00","167,192.12"
2010/6/3,"9,758.82","9,920.18","9,758.82","9,914.19","9,752.18","10,218.46","10,558.58","142,588","139,409.60","167,778.80"
2010/6/2,"9,604.45","9,763.41","9,560.16","9,603.24","9,697.29","10,258.47","10,559.25","158,418","145,904.40","167,548.12"
2010/6/1,"9,747.26","9,747.26","9,658.44","9,711.83","9,681.17","10,312.30","10,563.64","110,350","151,836.60","166,976.84"
2010/5/31,"9,735.47","9,831.73","9,728.42","9,768.70","9,630.79","10,367.43","10,566.84","121,387","162,817.60","168,682.76"
2010/5/28,"9,806.06","9,824.85","9,699.14","9,762.98","9,628.73","10,412.71","10,570.69","164,305","171,506.60","169,010.00"
2010/5/27,"9,419.30","9,642.16","9,395.29","9,639.72","9,633.04","10,458.54","10,578.59","175,062","177,654.00","167,763.36"
2010/5/26,"9,567.35","9,622.40","9,477.45","9,522.66","9,711.16","10,517.04","10,588.79","188,079","172,575.40","166,232.64"
2010/5/25,"9,632.14","9,642.60","9,432.09","9,459.89","9,843.99","10,587.08","10,600.10","165,255","169,956.00","164,979.92"
2010/5/24,"9,754.99","9,793.46","9,693.07","9,758.40","10,000.54","10,656.88","10,610.04","164,832","169,070.00","163,945.72"
2010/5/21,"9,823.84","9,829.36","9,696.63","9,784.54","10,096.01","10,713.00","10,615.90","195,042","172,583.20","163,136.72"
2010/5/20,"10,121.85","10,161.70","9,999.59","10,030.31","10,231.61","10,771.69","10,624.29","149,669","171,391.40","160,633.80"
2010/5/19,"10,087.33","10,186.84","10,041.93","10,186.84","10,349.66","10,818.65","10,627.25","174,982","173,377.40","160,583.80"
2010/5/18,"10,313.14","10,336.53","10,197.74","10,242.64","10,391.09","10,857.91","10,629.10","160,825","176,250.00","158,793.52"
2010/5/17,"10,329.37","10,331.87","10,158.30","10,235.76","10,424.79","10,899.91","10,632.70","182,398","183,456.00","159,056.12"
2010/5/14,"10,453.40","10,551.69","10,390.77","10,462.51","10,483.77","10,941.78","10,637.43","189,083","183,170.20","157,280.36"
2010/5/13,"10,542.77","10,638.23","10,535.94","10,620.55","10,464.19","10,976.85","10,642.84","159,599","190,886.40","154,434.36"
2010/5/12,"10,465.03","10,501.72","10,345.19","10,394.03","10,479.22","11,003.47","10,644.40","189,345","195,730.40","154,052.72"
2010/5/11,"10,643.24","10,643.28","10,392.47","10,411.10","10,611.89","11,037.49","10,649.35","196,855","189,201.60","153,137.56"
2010/5/10,"10,399.05","10,540.52","10,362.34","10,530.70","10,714.63","11,064.64","10,655.26","180,969","185,693.60","150,929.68"
2010/5/7,"10,472.70","10,472.77","10,257.32","10,364.59","10,851.02","11,087.30","10,661.28","227,664","178,095.60","149,831.44"
2010/5/6,"10,847.90","10,847.90","10,682.61","10,695.69","11,011.26","11,112.17","10,668.52","183,819","159,552.60","146,512.28"
2010/4/30,"11,062.12","11,092.52","11,035.27","11,057.40","11,055.02","11,124.20","10,669.05","156,701","150,153.00","144,846.72"
2010/4/28,"11,005.51","11,008.88","10,882.40","10,924.79","11,033.35","11,115.06","10,666.67","179,315","147,640.00","143,521.40"
2010/4/27,"11,109.26","11,213.45","11,108.72","11,212.66","11,066.41","11,110.67","10,664.99","142,979","142,376.60","141,367.20"
2010/4/26,"11,039.59","11,165.79","11,035.66","11,165.79","11,004.01","11,093.13","10,657.91","134,949","139,694.40","140,146.36"
2010/4/23,"10,930.90","10,967.12","10,865.92","10,914.46","10,952.61","11,079.48","10,652.11","136,821","139,332.40","139,399.00"
2010/4/22,"10,988.01","10,989.62","10,866.23","10,949.09","10,990.15","11,072.67","10,649.01","144,136","139,327.00","139,134.04"
2010/4/21,"11,031.79","11,093.30","11,023.88","11,090.05","11,055.09","11,068.58","10,645.09","152,998","141,852.00","138,875.96"
2010/4/20,"10,960.11","10,999.57","10,890.82","10,900.68","11,078.06","11,053.85","10,637.84","129,568","139,132.40","137,018.64"
2010/4/19,"10,929.64","10,953.90","10,878.99","10,908.77","11,130.17","11,047.90","10,634.34","133,139","142,140.20","137,062.88"
2010/4/16,"11,230.53","11,230.53","11,084.72","11,102.18","11,198.80","11,041.60","10,630.68","136,794","142,006.20","140,001.08"
2010/4/15,"11,310.07","11,316.66","11,255.80","11,273.79","11,219.23","11,024.11","10,622.58","156,761","144,331.20","139,481.24"
2010/4/14,"11,213.46","11,270.20","11,161.01","11,204.90","11,198.11","10,995.72","10,612.75","139,400","139,024.00","137,403.80"
2010/4/13,"11,202.92","11,212.65","11,088.48","11,161.23","11,215.70","10,970.23","10,601.73","144,607","144,622.00","136,230.88"
2010/4/12,"11,300.79","11,351.55","11,248.57","11,251.90","11,239.91","10,947.21","10,588.69","132,469","143,301.40","136,067.52"
2010/4/9,"11,174.62","11,204.87","11,148.80","11,204.34","11,257.39","10,911.90","10,573.89","148,419","140,394.20","135,964.52"
2010/4/8,"11,179.67","11,232.36","11,159.45","11,168.20","11,273.74","10,869.55","10,560.02","130,225","140,722.00","135,081.04"
2010/4/7,"11,296.31","11,350.57","11,260.42","11,292.83","11,288.98","10,832.95","10,546.81","167,390","147,970.20","134,696.52"
2010/4/6,"11,350.70","11,358.45","11,217.25","11,282.32","11,248.41","10,790.11","10,530.69","138,004","142,823.80","132,162.72"
2010/4/5,"11,380.63","11,408.17","11,306.62","11,339.30","11,211.37","10,745.70","10,515.00","117,933","145,925.60","130,976.64"
2010/4/2,"11,274.18","11,313.98","11,235.98","11,286.09","11,140.80","10,697.17","10,498.58","150,058","151,276.00","130,787.44"
2010/4/1,"11,178.92","11,272.73","11,118.18","11,244.40","11,082.86","10,649.80","10,479.60","166,466","149,700.40","129,911.60"
2010/3/31,"11,138.72","11,147.62","11,085.55","11,089.94","10,999.75","10,607.98","10,463.07","141,658","141,120.80","128,262.40"
2010/3/30,"11,022.20","11,108.82","11,003.35","11,097.14","10,944.77","10,578.47","10,450.41","153,513","137,881.20","127,455.92"
2010/3/29,"10,909.98","10,990.75","10,901.20","10,986.47","10,880.17","10,550.60","10,438.02","144,685","129,670.20","125,932.32"
2010/3/26,"10,895.29","11,001.59","10,889.33","10,996.37","10,847.82","10,516.08","10,425.17","142,180","123,986.20","125,323.76"
2010/3/25,"10,857.81","10,872.45","10,808.71","10,828.85","10,797.35","10,489.66","10,411.58","123,568","121,589.60","124,107.68"
2010/3/24,"10,829.36","10,880.62","10,769.18","10,815.03","10,800.98","10,468.78","10,395.32","125,460","124,412.80","124,249.72"
2010/3/23,"10,793.05","10,817.78","10,766.65","10,774.15","10,782.31","10,437.54","10,378.75","112,458","120,633.80","122,710.20"
2010/3/19,"10,785.88","10,826.76","10,775.57","10,824.72","10,777.88","10,407.11","10,359.70","116,265","124,277.00","122,105.60"
2010/3/18,"10,841.71","10,845.73","10,731.66","10,744.03","10,763.19","10,377.81","10,336.46","130,197","142,342.80","122,894.36"
2010/3/17,"10,789.24","10,864.30","10,761.89","10,846.98","10,747.37","10,346.61","10,318.31","137,684","141,063.00","122,766.72"
2010/3/16,"10,718.63","10,776.52","10,716.20","10,721.71","10,690.76","10,310.04","10,299.58","106,565","134,491.20","122,657.60"
2010/3/15,"10,802.11","10,808.84","10,708.97","10,751.98","10,659.95","10,279.25","10,281.97","130,674","135,193.60","123,890.96"
2010/3/12,"10,777.49","10,777.49","10,699.30","10,751.26","10,626.74","10,251.45","10,265.25","206,594","137,163.40","125,543.20"
2010/3/11,"10,627.99","10,664.95","10,588.86","10,664.95","10,550.28","10,235.64","10,249.23","123,798","121,823.40","123,860.52"
2010/3/10,"10,555.85","10,588.69","10,547.34","10,563.92","10,446.43","10,225.22","10,236.05","104,825","122,330.20","125,079.04"
2010/3/9,"10,567.32","10,593.27","10,542.81","10,567.65","10,384.27","10,217.50","10,224.93","110,077","125,487.60","126,567.36"
2010/3/8,"10,538.12","10,586.97","10,514.28","10,585.92","10,315.11","10,203.00","10,214.58","140,523","124,281.20","128,641.76"
2010/3/5,"10,254.61","10,376.41","10,254.61","10,368.96","10,232.34","10,187.48","10,203.70","129,894","117,847.00","129,291.24"
2010/3/4,"10,255.69","10,263.48","10,134.37","10,145.72","10,183.75","10,189.30","10,196.18","126,332","114,508.80","130,814.12"
